text,terms
The food was ok and fair nothing to go crazy.,"[('food', '8', '4', 'FOOD#QUALITY', 'neutral')]"
over.,[]
Over all the looks of the place exceeds the actual meals.,"[('looks', '18', '13', 'AMBIENCE#GENERAL', 'positive'), ('meals', '56', '51', 'FOOD#QUALITY', 'negative')]"
So what you really end up paying for is the restaurant not the food.,"[('restaurant', '54', '44', 'RESTAURANT#PRICES', 'negative'), ('restaurant', '54', '44', 'AMBIENCE#GENERAL', 'neutral'), ('food', '67', '63', 'FOOD#QUALITY', 'negative')]"
Will prob. not return but it is a great dinning experience to try atleast once.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Impressed...,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Subtle food and service,"[('food', '11', '7', 'FOOD#QUALITY', 'positive'), ('service', '23', '16', 'SERVICE#GENERAL', 'positive')]"
Noodle pudding is exactly the type of service and food I enjoy.,"[('service', '45', '38', 'SERVICE#GENERAL', 'positive'), ('food', '54', '50', 'FOOD#QUALITY', 'positive')]"
"Servers are all different, Greg is my favorite.","[('Greg', '31', '27', 'SERVICE#GENERAL', 'positive')]"
"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.","[('server', '89', '83', 'SERVICE#GENERAL', 'positive')]"
This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,"[('runner', '47', '41', 'SERVICE#GENERAL', 'positive')]"
Prices are fair across the board for both food and bev.,"[('food', '46', '42', 'FOOD#PRICES', 'positive'), ('bev', '54', '51', 'DRINKS#PRICES', 'positive')]"
"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.","[('servers', '44', '37', 'SERVICE#GENERAL', 'positive')]"
Restaurants in manhattan should try to model food and service after this place.,[]
amazing fresh dogs but best of all endless toppings!!!,"[('dogs', '18', '14', 'FOOD#QUALITY', 'positive'), ('toppings', '51', '43', 'FOOD#STYLE_OPTIONS', 'positive')]"
this place had ALL the trimmings and i mean all.,"[('trimmings', '32', '23', 'FOOD#STYLE_OPTIONS', 'positive')]"
"peppers, onions, relish, chilli, cheeses, you NAME it.","[('NULL', '0', '0', 'FOOD#STYLE_OPTIONS', 'positive')]"
amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,"[('place', '90', '85', 'RESTAURANT#GENERAL', 'positive'), ('hot dog', '23', '16', 'FOOD#QUALITY', 'positive')]"
BEST DINING EXPERIENCE IN THE WEST VILLAGE!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Stepping into Casa La Femme last night was a true experience unlike any other in New York!,"[('Casa La Femme', '27', '14', 'RESTAURANT#GENERAL', 'positive')]"
Highly impressed from the decor to the food to the hospitality to the great night I had!,"[('decor', '31', '26', 'AMBIENCE#GENERAL', 'positive'), ('food', '43', '39', 'FOOD#QUALITY', 'positive'), ('NULL', '0', '0', 'SERVICE#GENERAL', 'positive'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,"[('cocktail with Citrus Vodka and lemon and lime juice and mint leaves', '84', '17', 'DRINKS#QUALITY', 'positive')]"
"Food took some time to prepare, all worth waiting for.","[('Food', '4', '0', 'FOOD#QUALITY', 'positive'), ('NULL', '0', '0', 'SERVICE#GENERAL', 'neutral')]"
We were drawn into the belly dancing show that captivated the crowd.,"[('belly dancing show', '41', '23', 'AMBIENCE#GENERAL', 'positive')]"
I never write on these sites but this restaurant is def worth commending!,"[('restaurant', '48', '38', 'RESTAURANT#GENERAL', 'positive')]"
Great find in the West Village!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Maggot in the food!,"[('food', '18', '14', 'FOOD#QUALITY', 'negative')]"
I've been wanting to go to this place forever and finally got a table.,[]
"The menu looked great, and the waiter was very nice, but when the food came, it was average.","[('menu', '8', '4', 'FOOD#STYLE_OPTIONS', 'positive'), ('waiter', '37', '31', 'SERVICE#GENERAL', 'positive'), ('food', '70', '66', 'FOOD#QUALITY', 'neutral')]"
"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.","[('mushroom sauce', '85', '71', 'FOOD#QUALITY', 'negative')]"
"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).","[('manager', '26', '19', 'SERVICE#GENERAL', 'positive'), ('manager', '26', '19', 'SERVICE#GENERAL', 'negative')]"
"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.","[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
"Yes, I ate the food, but I certainly would not have if I had seen the maggot before eating, and I was at this point fairly sick to my stomach.",[]
"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.","[('manager', '11', '4', 'SERVICE#GENERAL', 'negative')]"
We paid and left because we didn't feel like arguing any more.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.","[('food', '119', '115', 'FOOD#QUALITY', 'negative')]"
"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.","[('restaurant', '16', '6', 'RESTAURANT#MISCELLANEOUS', 'positive'), ('customer service', '143', '127', 'SERVICE#GENERAL', 'negative')]"
"A fairly late entry into the haute barnyard sweepstakes, Flatbush Farm isn't in the same league as the Blue Hills or even the Farm on Adderlys of the world, but it's pretty good, albeit with a somewhat dismal setting.",[]
Unhygienic,"[('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
I do not recommend.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
I went there 2times .,[]
I got hair in my food 2 times of then !,"[('food', '21', '17', 'FOOD#QUALITY', 'negative')]"
"Great place, great value.","[('place', '11', '6', 'RESTAURANT#GENERAL', 'positive'), ('place', '11', '6', 'RESTAURANT#PRICES', 'positive')]"
"The food is flavorful, plentiful and reasonably priced.","[('food', '8', '4', 'FOOD#QUALITY', 'positive'), ('food', '8', '4', 'FOOD#STYLE_OPTIONS', 'positive'), ('food', '8', '4', 'FOOD#PRICES', 'positive')]"
The atmosphere is relaxed and casual.,"[('atmosphere', '14', '4', 'AMBIENCE#GENERAL', 'positive')]"
It's a great place to order from or sit-in.,"[('place', '18', '13', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
Awesome,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"Inexpensive, unassuming, great time!","[('NULL', '0', '0', 'RESTAURANT#PRICES', 'positive'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Sushi experience was unbelievable with my fiance.,"[('Sushi', '5', '0', 'FOOD#QUALITY', 'positive')]"
Try it!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Very pleased,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Good creative rolls!,"[('rolls', '19', '14', 'FOOD#QUALITY', 'positive'), ('rolls', '19', '14', 'FOOD#STYLE_OPTIONS', 'positive')]"
"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.","[('Yamato', '6', '0', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.","[('rolls', '21', '16', 'FOOD#QUALITY', 'positive'), ('triple color and norwegetan rolls', '60', '27', 'FOOD#QUALITY', 'positive'), ('triple color and norwegetan rolls', '60', '27', 'FOOD#STYLE_OPTIONS', 'positive')]"
"One special roll and one regular roll is enough to fill you up, but save room for dessert!","[('dessert', '89', '82', 'FOOD#QUALITY', 'positive'), ('special roll', '16', '4', 'FOOD#STYLE_OPTIONS', 'positive'), ('regular roll', '37', '25', 'FOOD#STYLE_OPTIONS', 'positive')]"
"They have a delicious banana chocolate dessert, as well as a great green tea tempura.","[('banana chocolate dessert', '46', '22', 'FOOD#QUALITY', 'positive'), ('green tea tempura', '84', '67', 'FOOD#QUALITY', 'positive')]"
The appetizers are also delicious!,"[('appetizers', '14', '4', 'FOOD#QUALITY', 'positive')]"
Amazing food.,"[('food', '12', '8', 'FOOD#QUALITY', 'positive')]"
Mazing interior.,"[('interior', '15', '7', 'AMBIENCE#GENERAL', 'negative')]"
Great food!,"[('food', '10', '6', 'FOOD#QUALITY', 'positive')]"
I've had my fair share of modern Japanese and this spot delivers.,"[('modern Japanese', '41', '26', 'FOOD#QUALITY', 'positive')]"
"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.","[('atmosphere', '14', '4', 'AMBIENCE#GENERAL', 'negative'), ('scheme of mirrors', '114', '97', 'AMBIENCE#GENERAL', 'negative')]"
"If you're into being lost when you're just five feet from your table then hey, that's a good thing.","[('NULL', '0', '0', 'AMBIENCE#GENERAL', 'negative')]"
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,"[('modern Japanese food', '83', '63', 'FOOD#QUALITY', 'positive'), ('mirrors', '29', '22', 'AMBIENCE#GENERAL', 'negative')]"
Another review here claimed the pre-fix was $29/per person including sake but it is $55 per person not including sake.,[]
"Indo Chinese food, pretty good...","[('Indo Chinese food', '17', '0', 'FOOD#QUALITY', 'positive')]"
Not a very fancy place but very good Chinese style Indian food.,"[('place', '22', '17', 'AMBIENCE#GENERAL', 'neutral'), ('Chinese style Indian food', '62', '37', 'FOOD#QUALITY', 'positive')]"
"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.","[('chicken lollipop', '20', '4', 'FOOD#QUALITY', 'positive'), ('dishes', '55', '49', 'FOOD#QUALITY', 'negative'), ('Chilli Chicken', '159', '145', 'FOOD#QUALITY', 'negative')]"
"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.","[('food', '89', '85', 'FOOD#QUALITY', 'negative')]"
Still we keep going back :),"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
I was speechless by the horrible food.,"[('food', '37', '33', 'FOOD#QUALITY', 'negative')]"
"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.","[('food', '59', '55', 'FOOD#QUALITY', 'negative')]"
"Rather than eating the meat entree being offered, I requested a vegetarian dish.",[]
"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).","[('chef', '47', '43', 'SERVICE#GENERAL', 'negative'), ('vegetarian dish', '37', '22', 'FOOD#QUALITY', 'negative'), ('vegetarian dish', '37', '22', 'FOOD#STYLE_OPTIONS', 'negative')]"
"I was so stunned, and I left the dinner hungry and majorly disappointing.","[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
This place survives on reputation alone.,"[('place', '10', '5', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
I will NEVER return.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
Best In ALL of NYC,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...","[('restaurant', '37', '27', 'RESTAURANT#GENERAL', 'positive')]"
"for 7 years they have put out the most tasty, most delicious food and kept it that way...","[('food', '65', '61', 'FOOD#QUALITY', 'positive')]"
"never swaying, never a bad meal, never bad service...","[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive'), ('meal', '31', '27', 'FOOD#QUALITY', 'positive'), ('service', '50', '43', 'SERVICE#GENERAL', 'positive')]"
I'm telling you...,[]
you should travel from the Bronx to try it...,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"great food, great wine list, great service in a great neighborhood...","[('food', '10', '6', 'FOOD#QUALITY', 'positive'), ('wine list', '27', '18', 'DRINKS#STYLE_OPTIONS', 'positive'), ('service', '42', '35', 'SERVICE#GENERAL', 'positive'), ('neighborhood', '66', '54', 'LOCATION#GENERAL', 'positive')]"
so delicious!!!!!!,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
Patsy's Pizza = true love,"[(""Patsy's Pizza"", '13', '0', 'RESTAURANT#GENERAL', 'positive')]"
Hands down the best pizza on the planet.,"[('pizza', '25', '20', 'FOOD#QUALITY', 'positive')]"
My bf and I go to the walk-up counter and order a pie.,[]
"In about 12 minutes, the thing is gone.","[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
Need I say more?,[]
great hot dogs..,"[('hot dogs', '14', '6', 'FOOD#QUALITY', 'positive')]"
the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,"[('hot dogs', '12', '4', 'FOOD#QUALITY', 'positive')]"
great toppings definitely a place you need to check out for late night munchies or a mid day boost!,"[('toppings', '14', '6', 'FOOD#QUALITY', 'positive'), ('place', '33', '28', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
great taste,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
"Great, original taste.","[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
"For me dishes a little oily, but overall dining experience good.","[('dishes', '13', '7', 'FOOD#QUALITY', 'negative'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Helpful service and average price per dish $10.,"[('service', '15', '8', 'SERVICE#GENERAL', 'positive'), ('dish', '42', '38', 'FOOD#PRICES', 'positive')]"
The only thing that strikes you is the decor?(not very pleasant).,"[('decor', '44', '39', 'AMBIENCE#GENERAL', 'negative')]"
great food,"[('food', '10', '6', 'FOOD#QUALITY', 'positive')]"
This place has great indian chinese food.,"[('indian chinese food', '40', '21', 'FOOD#QUALITY', 'positive')]"
The flavors are amazing and the value is phenomenal.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive'), ('NULL', '0', '0', 'FOOD#PRICES', 'positive')]"
"Be prepared to wait, because the place is pretty tiny.","[('place', '38', '33', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
"Also, they do not take credit card so come with cash!","[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'neutral')]"
"Even though the place is not beautiful, the food speaks for itself.","[('place', '21', '16', 'AMBIENCE#GENERAL', 'negative'), ('food', '48', '44', 'FOOD#QUALITY', 'positive')]"
"Best Indian Chinese in the city, by far!","[('Indian Chinese', '19', '5', 'FOOD#QUALITY', 'positive')]"
AMAZING MY FAVORITE!!!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
I have been living in NYC for bit now and I have to say I love to go out and explore the scene.,[]
"I came across Village Underground by accident, now I go there all the time.","[('Village Underground', '33', '14', 'RESTAURANT#GENERAL', 'positive')]"
The martinis are amazing and very fairly priced.,"[('martinis', '12', '4', 'DRINKS#QUALITY', 'positive'), ('martinis', '12', '4', 'DRINKS#PRICES', 'positive')]"
"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.","[('SERVICE', '11', '4', 'SERVICE#GENERAL', 'positive'), ('waiters', '50', '43', 'SERVICE#GENERAL', 'positive')]"
"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.","[('DJ', '6', '4', 'AMBIENCE#GENERAL', 'positive'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
You can get a table without a reservation if you get there early I they don't make you by bottles.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'positive')]"
Which lets face it....at times it's a good thing.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'positive')]"
In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,"[('NULL', '0', '0', 'RESTAURANT#PRICES', 'positive'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Highly recommended!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"One of the best, if not THE best, restaurants in Park Slope (and NY in general)","[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Everything on the menu is great. ,"[('menu', '22', '18', 'FOOD#QUALITY', 'positive')]"
This establishment is the real deal. ,"[('establishment', '18', '5', 'RESTAURANT#GENERAL', 'positive')]"
"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.","[('NULL', '0', '0', 'AMBIENCE#GENERAL', 'positive'), ('food', '63', '59', 'FOOD#QUALITY', 'positive'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"There is ""Expensive-but-worth-it"" and there is ""Expensive-and-WTF""?",[]
This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.,[]
But $500 for a dinner for two that didn't include Wine?,"[('dinner for two', '29', '15', 'FOOD#PRICES', 'negative')]"
Are you freaking kidding me?,[]
"Look, the appetizers were really good.","[('appetizers', '20', '10', 'FOOD#QUALITY', 'positive')]"
The entree was also very good.,"[('entree', '10', '4', 'FOOD#QUALITY', 'positive')]"
"Can't argue about that, but they are clearly over priced.","[('NULL', '0', '0', 'FOOD#PRICES', 'negative')]"
What you are paying for is the environment and the name.,"[('environment', '42', '31', 'AMBIENCE#GENERAL', 'neutral'), ('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'neutral'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.","[('place', '14', '9', 'AMBIENCE#GENERAL', 'positive'), ('place', '14', '9', 'RESTAURANT#PRICES', 'negative')]"
$500 included:,[]
Drinks: 2 glasses of Dom Perignon at $35 each.,[]
Starters: Kobe Beef Sashimi.,[]
Which of course is not real Kobe but Wagyu beef.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
Surprised that a place of this caliber would advertise it as Kobe.,"[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
A beef Consomme.,[]
Entrees: Vanison steak and Bison Steak.,[]
Vanison was good but not amazing.,"[('Vanison', '7', '0', 'FOOD#QUALITY', 'neutral')]"
Bison was quite excellent however.,"[('Bison', '5', '0', 'FOOD#QUALITY', 'positive')]"
Dessert: pure disaster.,"[('Dessert', '7', '0', 'FOOD#QUALITY', 'negative')]"
Just not good at all.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,"[('NULL', '0', '0', 'FOOD#STYLE_OPTIONS', 'negative'), ('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.","[('restaurant', '41', '31', 'RESTAURANT#PRICES', 'negative'), ('restaurant', '41', '31', 'RESTAURANT#GENERAL', 'negative')]"
I was wrong.,[]
"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".","[('The Four Seasons', '16', '0', 'RESTAURANT#MISCELLANEOUS', 'neutral'), ('The Four Seasons', '16', '0', 'RESTAURANT#PRICES', 'negative')]"
"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.","[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
"All in all, the food was great (except for the dessserts).","[('food', '20', '16', 'FOOD#QUALITY', 'positive'), ('dessserts', '56', '47', 'FOOD#QUALITY', 'negative')]"
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,"[('environment', '15', '4', 'AMBIENCE#GENERAL', 'neutral'), ('NULL', '15', '4', 'RESTAURANT#MISCELLANEOUS', 'neutral')]"
"If you are going for the food, it will not be worth it.","[('food', '29', '25', 'FOOD#QUALITY', 'negative')]"
"Yes, it is good, but I've had better for cheaper.",[]
"You would think they would make up for it with service, sadly, no.","[('service', '54', '47', 'SERVICE#GENERAL', 'negative')]"
"Service was just ok, it is not what you'd expect for $500.","[('Service', '7', '0', 'SERVICE#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
Terrible Waste of money.. scammers,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
I agree that dining at Casa La Femme is like no other dining experience!,"[('Casa La Femme', '36', '23', 'RESTAURANT#GENERAL', 'negative')]"
BUT not in a good way.,[]
I am actually offended to have spent so much money on such a bad experience.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,"[('Casa La Femme', '59', '46', 'RESTAURANT#GENERAL', 'negative'), ('Casa La Femme', '59', '46', 'RESTAURANT#PRICES', 'negative')]"
We went to celebrate two birthdays and wanted to do something special and different.,[]
"Our visit their to say the least, was an unpleasant and costly experience!","[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
And even more so unpleasant because it was so costly for such an unpleasant experience.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
We did arrive late for our reservation so I can not complain too much about the wait for a table.,"[('wait', '84', '80', 'SERVICE#GENERAL', 'neutral')]"
Although we were told 10-15 minutes and it was more like 45 minutes.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
We were ushered to the bar to wait momentarily and upon arrival were so excited.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
The place is beautiful!,"[('place', '9', '4', 'AMBIENCE#GENERAL', 'positive')]"
The hostess was very pleasant.,"[('hostess', '11', '4', 'SERVICE#GENERAL', 'positive')]"
"However, our $14 drinks were were horrible!","[('drinks', '23', '17', 'DRINKS#QUALITY', 'negative'), ('drinks', '23', '17', 'DRINKS#PRICES', 'negative')]"
"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!","[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
"Since we were already waiting so long, we felt we had no other choice but to accept it.",[]
Our experience did not ever get any better.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,"[('waiter', '48', '42', 'SERVICE#GENERAL', 'negative')]"
After the 4th time i asked again and the waiter than said after our dinner.,"[('waiter', '47', '41', 'SERVICE#GENERAL', 'negative')]"
We asked for beverages and never received them.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,"[('waiter', '35', '29', 'SERVICE#GENERAL', 'negative')]"
My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,"[('chicken', '10', '3', 'FOOD#QUALITY', 'negative')]"
I would not expect this for a $55 dinner.,"[('dinner', '40', '34', 'FOOD#QUALITY', 'negative'), ('dinner', '40', '34', 'FOOD#PRICES', 'negative')]"
By the time we finished our dinner we still had not received one beverage NOR hooka!,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
The only beverage we did receive was water in dirty glasses!,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!","[('food', '215', '211', 'FOOD#QUALITY', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative'), ('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,"[('meal', '105', '101', 'FOOD#QUALITY', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.","[('restaurant', '30', '20', 'RESTAURANT#GENERAL', 'negative'), ('restaurant', '30', '20', 'RESTAURANT#PRICES', 'negative')]"
MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative'), ('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
I wish I COULD be refunded!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
Don't go with a larger group than 4! ,"[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
I went here for a family birthday dinner. ,[]
Five of us walked in at approximately 6:20 on a Thursday evening. ,[]
"The hostess said ""Wow that's a large group, unless you aren't together"", to which I replied ""no we are, and there will be one more, so a table for six please."" ",[]
"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.","[('NULL', '0', '0', 'SERVICE#GENERAL', 'positive')]"
The menu is fairly simple without much descriptions. ,"[('menu', '8', '4', 'FOOD#STYLE_OPTIONS', 'neutral')]"
"There was no tap beer that evening, which was a disappointment. ","[('beer', '21', '17', 'DRINKS#STYLE_OPTIONS', 'negative')]"
"Not much of a selection of bottled beer either, we went with Brahma. ","[('selection of bottled beer', '39', '14', 'DRINKS#STYLE_OPTIONS', 'negative')]"
The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,"[('fried oysters and clams', '83', '60', 'FOOD#QUALITY', 'positive'), ('fried oysters and clams', '83', '60', 'FOOD#STYLE_OPTIONS', 'negative'), ('NULL', '0', '0', 'SERVICE#GENERAL', 'positive')]"
"The lobster knuckles (special of the day) were ok, but pretty tasteless.","[('lobster knuckles', '20', '4', 'FOOD#STYLE_OPTIONS', 'neutral'), ('lobster knuckles', '20', '4', 'FOOD#QUALITY', 'negative')]"
"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ","[('""salt encrusted shrimp"" appetizer', '70', '37', 'FOOD#STYLE_OPTIONS', 'negative')]"
After we ate our appetizers (which took all of 8 minutes) we ordered another round of Brahma's - and tried to stall a little as we waited for our sixth dinner member. ,[]
The waitress appeared and asked us if we wanted to go ahead and order. ,[]
We replied that we would like to wait 5 more minutes if that was okay. ,[]
"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."" ","[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
"We called the other person who was very close by, and she told us to order for her, so we did. ",[]
The food arrived in about 15 minutes. ,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'neutral')]"
I had the Thai style Fried Sea Bass...which was very good. ,"[('Thai style Fried Sea Bass', '35', '10', 'FOOD#QUALITY', 'positive')]"
"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ","[('food', '47', '43', 'FOOD#QUALITY', 'positive'), ('grilled Mahi Mahi', '96', '79', 'FOOD#QUALITY', 'negative'), ('grilled Mahi Mahi', '96', '79', 'FOOD#STYLE_OPTIONS', 'negative')]"
